Date,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,RELIANCE.NS,TCS.NS
2023-09-15,923.2437133789062,808.7500610351562,2356.6328125,976.44482421875,1404.96337890625,403.61248779296875,361.9654846191406,2859.19873046875,1219.89599609375,3342.529052734375
2023-09-18,907.5136108398438,792.83544921875,2374.715087890625,974.2311401367188,1386.56005859375,406.9432678222656,358.86248779296875,2870.30712890625,1209.274658203125,3349.82080078125
2023-09-20,898.1445922851562,761.0304565429688,2353.913330078125,971.2302856445312,1385.1195068359375,407.7535095214844,357.08648681640625,2840.96337890625,1182.3240966796875,3349.728271484375
2023-09-21,905.2946166992188,755.9932861328125,2360.11572265625,943.8294067382812,1395.80810546875,402.8472900390625,350.3516540527344,2850.15478515625,1173.7127685546875,3330.452880859375
2023-09-22,898.8349609375,744.4588623046875,2368.799072265625,934.9744873046875,1390.603271484375,398.8863525390625,350.50128173828125,2868.97998046875,1168.823974609375,3347.49853515625
2023-09-25,897.8487548828125,745.1158447265625,2362.501220703125,940.9269409179688,1370.1551513671875,398.43621826171875,356.0787353515625,2853.25146484375,1161.6273193359375,3322.882080078125
2023-09-26,900.1170043945312,748.3523559570312,2365.458984375,933.4003295898438,1357.607666015625,398.30120849609375,352.0278625488281,2863.130859375,1162.644775390625,3330.824462890625
2023-09-27,907.5629272460938,743.0961303710938,2387.215576171875,927.890625,1363.5096435546875,404.3326721191406,352.2373962402344,2914.740234375,1175.747802734375,3334.168701171875
2023-09-28,912.8884887695312,741.5630493164062,2347.710693359375,927.398681640625,1337.9031982421875,396.7708435058594,345.8617248535156,2958.927490234375,1158.4757080078125,3285.35400390625
2023-09-29,913.6281127929688,742.8284301757812,2352.720703125,936.5487670898438,1334.1854248046875,400.056640625,346.3606262207031,2972.24755859375,1163.8856201171875,3277.783203125
2023-10-03,912.5432739257812,733.9464721679688,2355.869140625,925.1358032226562,1332.837646484375,395.8706359863281,344.6344909667969,3021.104248046875,1150.5592041015625,3264.08203125
2023-10-04,911.5077514648438,744.4102172851562,2393.0361328125,915.0510864257812,1342.457275390625,392.5848388671875,343.63671875,2976.376220703125,1148.5738525390625,3286.28271484375
2023-10-05,916.0443725585938,747.4276123046875,2404.200439453125,925.6769409179688,1360.2098388671875,392.539794921875,346.0712585449219,3043.517333984375,1148.5491943359375,3334.21533203125
2023-10-06,913.282958984375,746.6002807617188,2384.972900390625,929.9568481445312,1374.384033203125,398.0311279296875,347.9969482421875,3041.207275390625,1150.4847412109375,3363.987060546875
2023-10-09,911.8036499023438,737.937255859375,2396.328369140625,923.4632568359375,1371.3634033203125,396.50079345703125,343.08795166015625,3022.529541015625,1140.6822509765625,3379.73193359375
2023-10-10,935.2755126953125,742.1226806640625,2401.003662109375,935.8600463867188,1389.6737060546875,400.056640625,350.43145751953125,3023.8076171875,1145.719970703125,3370.953857421875
2023-10-11,942.425537109375,749.3013916015625,2439.36328125,937.7293701171875,1388.9765625,403.5224914550781,353.48455810546875,3036.2919921875,1163.910400390625,3353.30419921875
2023-10-12,937.2479248046875,754.2898559570312,2439.935791015625,938.86083984375,1362.1153564453125,405.7279968261719,351.9779357910156,3029.4599609375,1166.0693359375,3290.74169921875
2023-10-13,941.0448608398438,747.4276123046875,2451.81591796875,935.9584350585938,1330.1885986328125,403.61248779296875,351.6087951660156,3037.177001953125,1166.019775390625,3317.030029296875
2023-10-16,933.5003051757812,744.4345092773438,2441.1767578125,936.056884765625,1332.97705078125,404.1526184082031,349.1643371582031,3049.267822265625,1163.4140625,3273.556640625
2023-10-17,940.5025024414062,750.0800170898438,2439.124755859375,938.5165405273438,1340.6915283203125,408.2035827636719,353.5144958496094,3014.272216796875,1168.972900390625,3257.764892578125
2023-10-18,939.7135009765625,739.6406860351562,2431.586669921875,928.5301513671875,1338.925537109375,406.58319091796875,349.89263916015625,2993.92333984375,1153.4627685546875,3239.37255859375
2023-10-19,929.949951171875,737.3045043945312,2431.443603515625,920.6591796875,1332.5123291015625,405.4579162597656,346.9093933105469,3002.573974609375,1144.603271484375,3218.324462890625
2023-10-20,932.1689453125,741.1250610351562,2380.91748046875,917.7075805664062,1326.5635986328125,394.5653076171875,353.1253967285156,2961.23779296875,1141.104248046875,3254.552734375
2023-10-23,926.3502807617188,732.9730834960938,2369.80078125,914.9527587890625,1309.2760009765625,392.4047546386719,347.3683166503906,2908.1044921875,1123.2860107421875,3175.94970703125
2023-10-25,909.8804931640625,728.3251953125,2363.884765625,901.3260498046875,1289.8814697265625,389.5240478515625,344.8340148925781,2866.62060546875,1120.680419921875,3157.276123046875
2023-10-26,893.0162353515625,712.2158813476562,2363.02587890625,893.9962768554688,1279.9014892578125,391.0094299316406,338.2089538574219,2815.99462890625,1105.07080078125,3107.59033203125
2023-10-27,901.9907836914062,715.0143432617188,2368.41748046875,898.0301513671875,1299.57861328125,390.46929931640625,339.7754211425781,2852.66162109375,1124.5765380859375,3120.81494140625
2023-10-30,913.480224609375,722.7770385742188,2365.411376953125,909.9841918945312,1296.4716796875,387.49859619140625,342.7287902832031,2876.697021484375,1147.7550048828125,3146.51953125
2023-10-31,901.7935791015625,718.5914916992188,2370.27783203125,900.5881958007812,1288.327880859375,385.6531066894531,347.0989685058594,2879.350830078125,1135.5452880859375,3137.392578125
2023-11-01,900.8566284179688,717.6181030273438,2359.06591796875,899.3091430664062,1274.9117431640625,385.38311767578125,344.1056823730469,2846.173583984375,1140.2603759765625,3101.909423828125
2023-11-02,911.11328125,718.7131958007812,2390.353515625,905.114013671875,1289.9754638671875,388.1287536621094,346.75970458984375,2868.5869140625,1151.57666015625,3129.3369140625
2023-11-03,917.9181518554688,722.1199951171875,2411.932861328125,918.7406616210938,1307.7696533203125,390.0191955566406,345.8717041015625,2861.85302734375,1151.3284912109375,3120.768310546875
2023-11-06,926.251708984375,727.3518676757812,2400.542236328125,930.2028198242188,1321.185791015625,391.9096374511719,347.25860595703125,2924.963623046875,1160.9075927734375,3148.102783203125
2023-11-07,924.2299194335938,723.8233032226562,2399.629150390625,932.8099975585938,1322.127197265625,389.5240478515625,349.463623046875,2911.0537109375,1153.3634033203125,3138.97607421875
2023-11-08,923.8353881835938,725.9161376953125,2421.641357421875,920.6591796875,1309.60546875,393.3500061035156,348.46588134765625,2945.607177734375,1159.3690185546875,3149.31396484375
2023-11-09,919.49609375,723.0447387695312,2380.645263671875,922.2333374023438,1294.353515625,391.054443359375,348.2064514160156,2973.525634765625,1146.787109375,3117.5556640625
2023-11-10,922.6026611328125,725.891845703125,2390.11328125,923.4632568359375,1288.75146484375,392.9899597167969,348.30621337890625,2981.782958984375,1148.9461669921875,3104.51708984375
2023-11-13,922.1095581054688,724.5778198242188,2382.0390625,919.3801879882812,1293.176513671875,392.4948425292969,348.8550109863281,2996.77392578125,1148.79736328125,3102.7470703125
2023-11-15,936.9027709960938,732.1699829101562,2389.968994140625,925.9229125976562,1327.96435546875,397.85107421875,353.1054382324219,3012.945068359375,1169.5684814453125,3170.501220703125
2023-11-16,936.458984375,734.0924072265625,2394.582763671875,920.9051513671875,1360.3514404296875,394.8804016113281,353.77392578125,2999.379150390625,1171.6778564453125,3257.626220703125
2023-11-17,934.2399291992188,732.5106811523438,2430.724853515625,906.9833374023438,1353.4315185546875,395.4205017089844,352.1276550292969,3056.24755859375,1169.121826171875,3261.91015625
2023-11-20,948.1456298828125,732.559326171875,2409.241455078125,906.58984375,1352.537109375,393.2149658203125,353.31494140625,3036.390380859375,1166.0445556640625,3277.882568359375
2023-11-21,957.46533203125,738.7646484375,2408.08837890625,911.164794921875,1354.7967529296875,392.7198486328125,352.6464538574219,3022.677001953125,1180.7109375,3269.128173828125
2023-11-22,956.3804931640625,736.1365966796875,2424.09228515625,907.8688354492188,1372.4967041015625,395.8255920410156,348.3461608886719,3030.000732421875,1185.3267822265625,3287.708251953125
2023-11-23,963.1854248046875,740.3950805664062,2422.169921875,908.1148071289062,1364.4468994140625,396.4107360839844,347.0789794921875,2993.972412109375,1188.9500732421875,3267.31201171875
2023-11-24,959.733642578125,745.6511840820312,2417.652099609375,914.41162109375,1353.2904052734375,394.115234375,348.0168762207031,3002.426513671875,1188.1558837890625,3219.6748046875
2023-11-28,971.3216552734375,743.97216796875,2413.1826171875,910.5745239257812,1358.2801513671875,391.81964111328125,347.66766357421875,2998.248779296875,1188.404052734375,3231.82861328125
2023-11-29,981.6768798828125,758.8160400390625,2427.1201171875,924.4470825195312,1374.1912841796875,393.5750732421875,349.90264892578125,3031.426025390625,1191.5308837890625,3272.434326171875
2023-11-30,1000.7107543945312,758.645751953125,2446.825439453125,919.8721313476562,1370.001708984375,392.31475830078125,350.3017578125,3056.444091796875,1179.9913330078125,3248.08056640625
2023-12-01,1000.7107543945312,756.9910278320312,2464.222900390625,931.4326171875,1367.318359375,404.9178161621094,349.31396484375,3136.511962890625,1188.3544921875,3270.478515625
2023-12-04,1018.6598510742188,783.2720336914062,2501.374267578125,975.2149658203125,1378.663330078125,408.7437438964844,362.8934020996094,3257.326904296875,1201.2093505859375,3271.223388671875
2023-12-05,1016.8847045898438,790.2315673828125,2463.838623046875,997.1061401367188,1368.871826171875,406.6732177734375,364.86895751953125,3259.194580078125,1209.919921875,3289.05810546875
2023-12-06,1010.3262939453125,792.22705078125,2468.06787109375,987.0706176757812,1388.0311279296875,417.0257263183594,363.46209716796875,3334.74072265625,1221.5091552734375,3356.579345703125
2023-12-07,986.2134399414062,793.5167236328125,2420.583740234375,982.88916015625,1380.1226806640625,412.3896484375,364.5496520996094,3298.663330078125,1219.4989013671875,3366.63720703125
2023-12-08,986.4599609375,804.5888061523438,2424.476806640625,994.5480346679688,1403.8951416015625,404.3326721191406,366.8644714355469,3321.125732421875,1218.8536376953125,3377.627197265625
2023-12-11,987.0516967773438,803.5181274414062,2406.550048828125,1000.697265625,1401.400146484375,407.3033752441406,367.9819641113281,3328.350830078125,1220.6405029296875,3392.71435546875
2023-12-12,981.5289306640625,795.5364990234375,2405.684814453125,999.3198852539062,1389.6788330078125,407.8885192871094,364.05078125,3285.687255859375,1203.1201171875,3419.909423828125
2023-12-13,986.1148681640625,793.7357788085938,2414.47998046875,997.5488891601562,1364.211669921875,410.1840515136719,364.4199523925781,3342.113525390625,1208.03369140625,3346.75390625
2023-12-14,991.341796875,803.1044921875,2418.7578125,1016.9804077148438,1413.5924072265625,414.1900329589844,369.93756103515625,3374.848388671875,1223.0228271484375,3415.39208984375
2023-12-15,978.8661499023438,806.21923828125,2425.05322265625,1020.6699829101562,1486.039794921875,412.4795837402344,369.28900146484375,3428.816650390625,1238.63232421875,3595.8359375
2023-12-18,976.5978393554688,805.8055419921875,2437.164794921875,1004.9771728515625,1472.8118896484375,406.58319091796875,368.5606689453125,3432.355712890625,1251.239013671875,3594.159423828125
2023-12-19,974.8226928710938,804.44287109375,2461.387451171875,999.0739135742188,1467.1158447265625,410.5891418457031,368.4808349609375,3439.5810546875,1269.6527099609375,3554.11279296875
2023-12-20,958.1556396484375,806.438232421875,2458.311767578125,990.415771484375,1446.497314453125,405.9980773925781,364.4798278808594,3360.49609375,1254.2913818359375,3520.445556640625
2023-12-21,964.4181518554688,820.892822265625,2454.178466796875,988.2020874023438,1446.1207275390625,406.4031982421875,369.70806884765625,3366.050048828125,1271.8614501953125,3527.3837890625
2023-12-22,975.907470703125,813.1788940429688,2475.709716796875,978.2649536132812,1471.4466552734375,409.7789611816406,371.26458740234375,3418.9375,1273.102294921875,3561.377197265625
2023-12-26,986.0654296875,818.8244018554688,2484.5048828125,979.052001953125,1453.6055908203125,410.90423583984375,376.5227355957031,3430.832275390625,1279.554443359375,3534.881103515625
2023-12-27,1007.1211547851562,828.9718017578125,2507.141357421875,986.0867919921875,1475.4007568359375,411.4893798828125,379.61578369140625,3483.86669921875,1283.9222412109375,3549.456298828125
2023-12-28,1022.4074096679688,829.9208374023438,2531.652587890625,989.6779174804688,1471.2113037109375,417.7909240722656,383.4072265625,3458.35693359375,1293.2034912109375,3538.932373046875
2023-12-29,1017.9694213867188,831.8676147460938,2560.63330078125,980.5278930664062,1452.616943359375,415.990478515625,380.76318359375,3466.172119140625,1282.97900390625,3532.878662109375
2024-01-01,999.08349609375,826.4410400390625,2551.7900390625,983.28271484375,1460.5726318359375,421.3467712402344,380.97271728515625,3465.63134765625,1285.609619140625,3549.36328125
2024-01-02,1007.6142578125,826.927734375,2512.42822265625,966.4092407226562,1444.6143798828125,423.41729736328125,372.1725158691406,3379.763671875,1296.255859375,3523.37890625
2024-01-03,1020.9281005859375,814.1766357421875,2505.45947265625,968.1802978515625,1402.8125,429.6287536621094,372.3421325683594,3381.9755859375,1282.16015625,3438.209716796875
2024-01-04,1033.4530029296875,822.91259765625,2492.002197265625,971.2302856445312,1424.1842041015625,428.8635559082031,371.8831787109375,3400.013916015625,1288.7860107421875,3414.973388671875
2024-01-05,1032.1710205078125,818.7027587890625,2518.43603515625,977.6746215820312,1442.872802734375,426.6580810546875,368.6903381347656,3462.141357421875,1294.2705078125,3481.1904296875
2024-01-08,1034.5872802734375,809.577392578125,2478.257080078125,966.1632690429688,1433.693115234375,419.0512390136719,364.4000244140625,3441.69482421875,1284.1702880859375,3425.683349609375
2024-01-09,1049.82421875,803.2747802734375,2479.69873046875,963.9495849609375,1439.812744140625,418.1960144042969,364.509765625,3495.614013671875,1280.7705078125,3436.487060546875
2024-01-10,1048.0489501953125,805.92724609375,2477.439453125,977.0350952148438,1430.962890625,417.0707702636719,363.3424072265625,3485.341064453125,1315.3148193359375,3458.046630859375
2024-01-11,1048.1968994140625,802.5447998046875,2437.837646484375,975.165771484375,1406.7667236328125,416.485595703125,363.7514953613281,3445.381103515625,1349.9088134765625,3479.00146484375
2024-01-12,1061.5107421875,798.74853515625,2445.335205078125,987.3165893554688,1518.3797607421875,420.1314697265625,365.8267822265625,3508.245849609375,1360.6541748046875,3616.13916015625
2024-01-15,1087.2017822265625,814.1279907226562,2473.402587890625,993.5641479492188,1555.427001953125,420.941650390625,369.4685974121094,3482.932861328125,1383.88232421875,3635.6962890625
2024-01-16,1080.791259765625,817.2183837890625,2469.4619140625,992.777099609375,1536.07958984375,425.1727294921875,368.77020263671875,3512.865966796875,1364.5255126953125,3596.115478515625
2024-01-17,1070.2882080078125,748.279296875,2463.502197265625,965.9173583984375,1544.223388671875,420.04144287109375,355.130859375,3510.359375,1351.5712890625,3617.815185546875
2024-01-18,1072.0633544921875,723.2879638671875,2449.179931640625,970.443115234375,1546.48291015625,419.0512390136719,354.6519470214844,3534.984375,1357.8995361328125,3634.578857421875
2024-01-19,1109.4901123046875,715.744384765625,2465.905029296875,983.0859375,1562.111572265625,424.4525146484375,352.0677490234375,3584.1357421875,1357.4031982421875,3697.83447265625
2024-01-23,1142.03515625,694.6708984375,2283.41796875,1012.45458984375,1546.059326171875,413.4698791503906,356.09869384765625,3490.747802734375,1318.8138427734375,3618.30810546875
2024-01-24,1173.544677734375,708.5657958984375,2346.954345703125,983.0859375,1577.36376953125,417.3407897949219,356.9168701171875,3528.299560546875,1334.00146484375,3602.88134765625
2024-01-25,1144.550048828125,698.3453979492188,2334.12255859375,993.66259765625,1571.4322509765625,410.1840515136719,352.88592529296875,3532.4775390625,1343.1337890625,3573.340087890625
2024-01-29,1146.1279296875,707.9573974609375,2349.59765625,1000.0086059570312,1559.663818359375,404.9178161621094,363.7614440917969,3645.083984375,1437.4111328125,3564.618408203125
2024-01-30,1142.67626953125,702.9202270507812,2363.295166015625,1000.5005493164062,1554.8150634765625,394.3402404785156,363.9011535644531,3571.6513671875,1397.2830810546875,3564.1962890625
2024-01-31,1154.56005859375,711.80224609375,2385.30712890625,1011.569091796875,1563.7122802734375,397.4909973144531,364.2303771972656,3420.70703125,1416.1435546875,3578.638916015625
2024-02-01,1135.328857421875,713.651611328125,2377.66552734375,1008.617431640625,1560.087646484375,398.706298828125,363.73150634765625,3340.343994140625,1416.1683349609375,3614.462890625
2024-02-02,1134.9344482421875,703.8206176757812,2357.480224609375,1007.4859619140625,1594.2633056640625,396.1856689453125,363.77142333984375,3318.766357421875,1446.9901123046875,3719.638671875
2024-02-05,1098.1981201171875,703.1878662109375,2325.663818359375,1006.9940795898438,1588.4732666015625,394.3402404785156,360.8580017089844,3285.048583984375,1428.452392578125,3726.203369140625
2024-02-06,1118.4154052734375,702.8228759765625,2332.248046875,1009.8472900390625,1628.2508544921875,388.35382080078125,356.5975646972656,3366.1484375,1417.309814453125,3878.78515625
2024-02-07,1118.661865234375,695.9362182617188,2331.3828125,1005.6658935546875,1594.6400146484375,388.7138671875,357.7150573730469,3337.10009765625,1431.554443359375,3829.4560546875
2024-02-08,1126.4036865234375,682.8444213867188,2323.30859375,973.3456420898438,1593.08642578125,378.88037109375,345.1632995605469,3278.904296875,1439.4708251953125,3877.003662109375
2024-02-09,1104.8056640625,683.112060546875,2330.13330078125,994.4005126953125,1571.6676025390625,379.7486267089844,347.70758056640625,3268.140380859375,1450.0177001953125,3876.62841796875
2024-02-12,1103.2769775390625,676.4932250976562,2293.12646484375,980.0359497070312,1581.7886962890625,371.8428955078125,341.1423645019531,3243.564453125,1441.679443359375,3864.436767578125
2024-02-13,1102.438720703125,678.6588745117188,2301.152587890625,1003.3536987304688,1585.9783935546875,371.75152587890625,346.64996337890625,3265.141845703125,1454.3358154296875,3891.44580078125
2024-02-14,1100.4661865234375,673.5974731445312,2295.337158203125,1006.2069702148438,1568.7021484375,376.1385498046875,349.0046691894531,3252.85400390625,1470.4912109375,3845.11767578125
2024-02-15,1105.2493896484375,688.197998046875,2259.676513671875,1000.2545776367188,1578.2581787109375,369.1467590332031,347.06903076171875,3244.301513671875,1459.7952880859375,3848.025146484375
2024-02-16,1104.55908203125,691.0451049804688,2283.1298828125,1006.7481079101562,1602.07763671875,369.7865295410156,346.27081298828125,3329.28466796875,1449.843994140625,3871.563720703125
2024-02-19,1126.4530029296875,689.682373046875,2294.568115234375,1026.91748046875,1600.288818359375,374.03643798828125,345.5025329589844,3283.180908203125,1463.17041015625,3848.587646484375
2024-02-20,1128.1788330078125,707.7870483398438,2310.861083984375,1031.8369140625,1586.6373291015625,371.157470703125,351.7085876464844,3299.7939453125,1460.2174072265625,3779.986328125
2024-02-21,1124.1846923828125,700.4137573242188,2313.744873046875,1034.9852294921875,1558.67529296875,368.64410400390625,348.4359436035156,3240.4677734375,1456.916748046875,3743.271728515625
2024-02-22,1119.8946533203125,690.874755859375,2295.4814453125,1045.5618896484375,1582.9654541015625,378.78900146484375,344.175537109375,3306.675048828125,1470.8634033203125,3832.926513671875
2024-02-23,1110.229736328125,691.3857421875,2301.248779296875,1044.1844482421875,1578.728759765625,376.0014343261719,344.0258483886719,3330.46435546875,1482.6512451171875,3800.102783203125
2024-02-26,1094.7462158203125,692.2131958007812,2311.005126953125,1037.198974609375,1563.006103515625,373.99072265625,340.4938049316406,3411.26953125,1476.3974609375,3752.2275390625
2024-02-27,1111.9556884765625,691.1668090820312,2312.0146484375,1043.10205078125,1566.2542724609375,375.7729187011719,340.5836181640625,3446.95361328125,1474.73486328125,3849.150390625
2024-02-28,1113.1883544921875,685.9348754882812,2327.63427734375,1029.327880859375,1573.45654296875,373.16815185546875,335.9639892578125,3411.31884765625,1444.930419921875,3862.795654296875
2024-02-29,1107.86279296875,683.0147705078125,2318.7431640625,1035.231201171875,1575.951416015625,371.3402404785156,337.1313781738281,3418.544189453125,1450.0675048828125,3840.4287109375
2024-03-01,1113.13916015625,696.3256225585938,2316.243896484375,1069.37158203125,1557.8748779296875,374.264892578125,344.76422119140625,3571.84814453125,1481.1622314453125,3839.7255859375
2024-03-04,1117.8729248046875,697.2745971679688,2328.06689453125,1074.733642578125,1541.3990478515625,373.8993225097656,344.6644287109375,3582.6123046875,1496.3250732421875,3826.924072265625
2024-03-05,1152.784912109375,701.2411499023438,2306.77587890625,1070.5030517578125,1512.495361328125,371.203125,342.3695983886719,3551.302978515625,1489.1778564453125,3762.5908203125
2024-03-06,1177.242919921875,702.0928344726562,2307.68896484375,1079.4071044921875,1522.89892578125,372.75689697265625,351.1598205566406,3580.400390625,1491.9573974609375,3811.5439453125
2024-03-07,1183.1602783203125,703.7962036132812,2325.7119140625,1070.4046630859375,1521.86328125,377.9664001464844,348.8250427246094,3614.560791015625,1468.059326171875,3853.089111328125
2024-03-11,1180.1029052734375,694.8899536132812,2297.16357421875,1061.3038330078125,1506.9405517578125,374.1734924316406,345.1533203125,3578.82763671875,1455.82470703125,3865.984130859375
2024-03-12,1187.6475830078125,710.3421630859375,2285.917236328125,1059.483642578125,1518.56787109375,369.6494445800781,343.2974853515625,3560.198974609375,1464.5850830078125,3931.53662109375
2024-03-13,1152.636962890625,710.755859375,2222.90966796875,1066.4691162109375,1517.108642578125,386.1006164550781,345.13336181640625,3478.509033203125,1421.6527099609375,3890.9765625
2024-03-14,1178.1304931640625,708.3467407226562,2244.056396484375,1066.124755859375,1556.556884765625,383.54156494140625,347.6976013183594,3546.977294921875,1420.9578857421875,3945.93212890625
2024-03-15,1203.180419921875,706.9840698242188,2237.423828125,1062.9271240234375,1538.38623046875,383.03887939453125,346.87945556640625,3477.1328125,1407.80517578125,3956.857421875
2024-03-18,1208.4073486328125,703.77197265625,2210.750244140625,1063.763427734375,1508.87060546875,381.5308532714844,346.79962158203125,3500.77490234375,1428.8990478515625,3894.259033203125
2024-03-19,1211.415283203125,705.3779296875,2179.030029296875,1066.4691162109375,1470.0814208984375,374.3105773925781,349.1443176269531,3442.284423828125,1414.778564453125,3729.95458984375
2024-03-20,1214.8177490234375,696.4716796875,2154.99951171875,1067.01025390625,1463.9617919921875,379.93145751953125,352.2872619628906,3450.148681640625,1433.142578125,3723.95263671875
2024-03-21,1203.969482421875,703.6259155273438,2155.38427734375,1064.3538818359375,1463.7265625,385.0038757324219,353.6342468261719,3499.59521484375,1440.3145751953125,3725.875
2024-03-22,1219.058349609375,702.2144775390625,2169.033203125,1072.716796875,1420.559326171875,391.7214660644531,354.4823303222656,3556.41455078125,1444.3348388671875,3667.684326171875
2024-03-26,1196.37548828125,693.7218627929688,2153.12548828125,1066.22314453125,1405.307373046875,390.85321044921875,349.9525146484375,3607.8271484375,1430.983642578125,3636.361328125
2024-03-27,1207.914306640625,701.1681518554688,2152.8369140625,1066.2724609375,1397.022216796875,391.1730651855469,354.32269287109375,3643.510986328125,1481.8819580078125,3602.037109375
2024-03-28,1211.661865234375,704.6722412109375,2176.53125,1075.66845703125,1410.391357421875,391.4929504394531,356.2982482910156,3700.035400390625,1474.933349609375,3635.235595703125
2024-04-01,1200.56689453125,715.67138671875,2197.2451171875,1081.916015625,1407.9434814453125,389.9849548339844,357.3359375,3772.878173828125,1473.8663330078125,3673.169921875
2024-04-02,1191.5924072265625,720.367919921875,2198.014404296875,1063.763427734375,1396.080810546875,389.2080993652344,350.6908874511719,3742.79736328125,1476.025146484375,3642.269287109375
2024-04-03,1208.8017578125,721.414306640625,2177.34814453125,1059.8280029296875,1394.0096435546875,388.614013671875,345.4526672363281,3718.270751953125,1460.7880859375,3701.820068359375
2024-04-04,1190.211669921875,743.461181640625,2177.107666015625,1061.451416015625,1399.7054443359375,386.37481689453125,349.0445556640625,3733.409423828125,1452.1768798828125,3754.337646484375
2024-04-05,1174.5802001953125,754.1439208984375,2179.030029296875,1065.9281005859375,1392.55029296875,390.7618103027344,356.2284240722656,3679.58837890625,1449.3724365234375,3731.783203125
2024-04-08,1188.09130859375,752.7081298828125,2180.952392578125,1069.6175537109375,1390.2906494140625,392.17840576171875,356.8769226074219,3743.239990234375,1475.057373046875,3725.500244140625
2024-04-09,1187.8447265625,753.6572875976562,2176.338623046875,1089.19677734375,1407.378662109375,389.6650390625,355.3204345703125,3721.023193359375,1452.896484375,3701.1171875
2024-04-10,1212.4508056640625,747.7196655273438,2173.21484375,1091.5087890625,1418.6295166015625,399.3529968261719,364.3700866699219,3689.516845703125,1468.7044677734375,3736.847412109375
2024-04-12,1208.6539306640625,739.2512817382812,2145.72412109375,1086.5894775390625,1397.86962890625,393.0924072265625,361.79583740234375,3616.82177734375,1456.3707275390625,3752.5556640625
2024-04-15,1207.667724609375,727.4491577148438,2108.957275390625,1060.95947265625,1382.240966796875,389.2537536621094,358.82257080078125,3539.702880859375,1454.062744140625,3696.099365234375
2024-04-16,1199.6793212890625,734.5304565429688,2134.670166015625,1049.8416748046875,1331.68310546875,389.2537536621094,357.7150573730469,3483.325927734375,1454.9810791015625,3631.953125
2024-04-18,1248.2996826171875,727.4491577148438,2128.902587890625,1038.4287109375,1336.202392578125,382.8103942871094,356.5476989746094,3490.69873046875,1453.56640625,3621.82470703125
2024-04-19,1271.2291259765625,745.2619018554688,2145.051025390625,1050.0384521484375,1328.6705322265625,388.2027587890625,357.72503662109375,3458.652099609375,1459.323974609375,3588.251220703125
2024-04-22,1279.6612548828125,735.9661865234375,2154.567138671875,1069.1256103515625,1348.912353515625,388.7054443359375,361.1772766113281,3551.40087890625,1468.9774169921875,3624.263427734375
2024-04-23,1323.843505859375,733.7274169921875,2174.992919921875,1072.6676025390625,1357.9976806640625,392.26983642578125,361.79583740234375,3548.89404296875,1448.603271484375,3633.735107421875
2024-04-24,1317.9755859375,735.7227783203125,2172.589599609375,1079.062744140625,1347.029541015625,391.99566650390625,367.7325134277344,3573.175048828125,1439.5205078125,3592.799560546875
2024-04-25,1320.243896484375,735.260498046875,2144.330322265625,1095.78857421875,1354.27880859375,399.9013977050781,327.7524719238281,3590.3291015625,1449.2484130859375,3612.63427734375
2024-04-26,1307.718994140625,734.7981567382812,2136.447998046875,1090.032958984375,1346.5587158203125,402.14056396484375,320.9777526855469,3544.0283203125,1441.878173828125,3583.703125
2024-04-29,1314.080078125,744.3858642578125,2139.7646484375,1141.4403076171875,1350.79541015625,400.4954528808594,327.3433837890625,3572.634521484375,1454.2613525390625,3629.514892578125
2024-04-30,1304.070068359375,739.8109741210938,2143.94580078125,1131.8475341796875,1337.4263916015625,398.1648254394531,324.060791015625,3533.313232421875,1456.2218017578125,3583.046142578125
2024-05-02,1286.0716552734375,745.7242431640625,2139.956787109375,1121.0740966796875,1331.68310546875,401.2265930175781,314.4224853515625,3538.4248046875,1455.7752685546875,3623.044189453125
2024-05-03,1259.7890625,739.567626953125,2131.0654296875,1123.6322021484375,1333.425048828125,398.89599609375,308.64544677734375,3440.416748046875,1423.46435546875,3604.381591796875
2024-05-06,1265.706298828125,741.0520629882812,2168.697021484375,1127.813720703125,1342.4632568359375,397.3423156738281,324.130615234375,3404.535888671875,1409.095703125,3677.202880859375
2024-05-07,1268.41845703125,733.021728515625,2287.118896484375,1113.6458740234375,1356.632568359375,402.4604187011719,328.0418395996094,3369.589111328125,1391.17822265625,3731.50146484375
2024-05-08,1270.8345947265625,721.5845947265625,2250.25634765625,1104.889404296875,1343.7813720703125,403.05450439453125,328.9298400878906,3427.6865234375,1408.1279296875,3729.62646484375
2024-05-09,1257.8658447265625,704.4776000976562,2235.453369140625,1097.7071533203125,1355.3145751953125,388.5226135253906,327.8822021484375,3219.873291015625,1383.88232421875,3713.91796875
2024-05-10,1283.2115478515625,709.3616333007812,2270.922607421875,1099.035400390625,1341.5218505859375,396.062744140625,324.8589782714844,3215.941162109375,1397.0845947265625,3651.740966796875
2024-05-13,1268.22119140625,717.9208984375,2269.095947265625,1109.808837890625,1340.1566162109375,394.69183349609375,327.5030212402344,3237.961181640625,1392.394287109375,3702.2890625
2024-05-14,1266.593994140625,720.7328491210938,2258.474609375,1102.47900390625,1341.333251953125,392.726806640625,328.5207824707031,3322.108642578125,1409.6414794921875,3658.58740234375
